path	genesis_commit	genesis_author_date	genesis_subject
.github/workflows/append_sentinel.yml	93a79ec42750e3364c1841d2b2cbf196ecde4f64	2026-02-13T16:34:43Z	feat(sentinel): append-only commit ingestion + deterministic overlay (v0.1)
.github/workflows/backfill.yml	d6c8b7c90a87bf79114a4831eb8e9444a84194ab	2026-01-14T01:30:37Z	Add GitHub Actions daily backfill workflow
.github/workflows/backfill_m15.yml	d6c8b7c90a87bf79114a4831eb8e9444a84194ab	2026-01-14T01:30:37Z	Add GitHub Actions daily backfill workflow
.github/workflows/backfill_then_validate.yml	d9a89c033de344b71b648ff33af27f076c0895d2	2026-01-18T09:55:36Z	feat: add backfill-then-validate GitHub Action (range support)
.github/workflows/change_classifier.yml	ff1564dd8e4cd61b5bbc76db3aebbba48852abdb	2026-02-07T18:26:34Z	Change Taxonomy & Governance Classification (Post-Phase 4): introduce change classification and ledger generation
.github/workflows/ci_pytest.yml	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
.github/workflows/ci_schema_check.yml	064339bb46becb8c9d774441796ae5b8695c2762	2026-01-23T17:50:57Z	Add comprehensive documentation and schema verification for OVC pipeline
.github/workflows/ci_workflow_sanity.yml	0cf7aac0e70dc6d758dbca94b0acb4a954a2cc27	2026-01-23T14:24:55Z	Add new workflows for CI sanity checks and Path 1 evidence generation
.github/workflows/main.yml	3d707c234e0bd5d8fcba69bb2579beacf2123ce0	2026-01-22T05:01:59Z	Add GitHub Actions workflow for evidence processing
.github/workflows/notion_sync.yml	cd780720b768933334a53f0231c60b4227311e13	2026-01-17T21:17:23Z	Add Neon->Notion sync (ops watermark + script + CI workflow)
.github/workflows/ovc_option_c_schedule.yml	13a589b968eedf3690c3d6103ef9de0f69094a8e	2026-01-17T18:02:40Z	Option D
.github/workflows/path1_evidence.yml	0cf7aac0e70dc6d758dbca94b0acb4a954a2cc27	2026-01-23T14:24:55Z	Add new workflows for CI sanity checks and Path 1 evidence generation
.github/workflows/path1_evidence_queue.yml	1774ef56bfd2165b8b8e7a83230cd39a1fb46fc8	2026-01-20T10:19:30Z	Path 1 Github Action Pipe
.github/workflows/path1_replay_verify.yml	ee6e3e3872229f8ab5fbcac4aa2504d6caf91ab2	2026-01-22T06:44:51Z	feat: Introduce Path1 Sealing Protocol and Replay Verification
.github/workflows/repo_cartographer.yml	88643b070062963eff5f417cf8e9dd83598e6aad	2026-02-18T17:12:26Z	feat(repo_cartographer): Phase B.8 CI wiring + pointer artifact + latest views (fail-closed)
.gitignore	e144cf064769f1a5e332090d02a272f6cadc0e6c	2026-01-14T01:00:01Z	Initial commit
.vscode/settings.json	2316949b478190c2aa1be564a1d8b466c2faa05b	2026-01-22T04:40:30Z	chore(vscode): track settings.json only
ARCHIVE_NON_CANONICAL_v0.1.md	12ef20f81b8555e879993aaeaca0caf088266b9b	2026-02-04T20:14:32Z	.continued
CHANGELOG_evidence_pack_provenance.md	101e3b48650b99dd04c52bff24140f40ed8eb7e5	2026-01-22T15:28:27Z	chore: remove reserved 'nul' file and rebuild index
CHANGELOG_overlays_v0_3.md	101e3b48650b99dd04c52bff24140f40ed8eb7e5	2026-01-22T15:28:27Z	chore: remove reserved 'nul' file and rebuild index
CHANGELOG_overlays_v0_3_hardening.md	101e3b48650b99dd04c52bff24140f40ed8eb7e5	2026-01-22T15:28:27Z	chore: remove reserved 'nul' file and rebuild index
CLAIMS/ANCHOR_INDEX_v0_1.csv	359079c5f18d07f71b31872e21ab4adf1a3e9440	2026-01-22T18:48:20Z	Add evidence and outputs for state plane run p1_20260122_004
CLAIMS/CLAIM_BINDING_v0_1.md	359079c5f18d07f71b31872e21ab4adf1a3e9440	2026-01-22T18:48:20Z	Add evidence and outputs for state plane run p1_20260122_004
OVC_ALLOWED_OPERATIONS_CATALOG_v0.1.md	12ef20f81b8555e879993aaeaca0caf088266b9b	2026-02-04T20:14:32Z	.continued
OVC_ENFORCEMENT_COVERAGE_MATRIX_v0.1.md	12ef20f81b8555e879993aaeaca0caf088266b9b	2026-02-04T20:14:32Z	.continued
OVC_GOVERNANCE_COMPLETENESS_SCORECARD_v0.1.md	12ef20f81b8555e879993aaeaca0caf088266b9b	2026-02-04T20:14:32Z	.continued
PATH1_EXECUTION_MODEL.md	d62806071d873b3a7090de073de3de451421a4be	2026-01-22T21:48:49Z	Refactor documentation for Evidence Pack v0.3 Overlays and Path 1 Execution Model
PHASE_1_5_CLOSURE_DECLARATION.md	12ef20f81b8555e879993aaeaca0caf088266b9b	2026-02-04T20:14:32Z	.continued
PRUNE_PLAN_v0.1.md	12ef20f81b8555e879993aaeaca0caf088266b9b	2026-02-04T20:14:32Z	.continued
README.md	e144cf064769f1a5e332090d02a272f6cadc0e6c	2026-01-14T01:00:01Z	Initial commit
Tetsu/.obsidian/app.json	51f48c227ef69f6ba7a0eb293746265577034fa2	2026-01-23T19:56:44Z	feat: add comprehensive governance documentation and preflight instructions
Tetsu/.obsidian/appearance.json	51f48c227ef69f6ba7a0eb293746265577034fa2	2026-01-23T19:56:44Z	feat: add comprehensive governance documentation and preflight instructions
Tetsu/.obsidian/community-plugins.json	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/.obsidian/core-plugins.json	51f48c227ef69f6ba7a0eb293746265577034fa2	2026-01-23T19:56:44Z	feat: add comprehensive governance documentation and preflight instructions
Tetsu/.obsidian/graph.json	51f48c227ef69f6ba7a0eb293746265577034fa2	2026-01-23T19:56:44Z	feat: add comprehensive governance documentation and preflight instructions
Tetsu/.obsidian/plugins/mermaid-tools/data.json	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/.obsidian/plugins/mermaid-tools/main.js	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/.obsidian/plugins/mermaid-tools/manifest.json	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/.obsidian/plugins/mermaid-tools/styles.css	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/.obsidian/workspace.json	51f48c227ef69f6ba7a0eb293746265577034fa2	2026-01-23T19:56:44Z	feat: add comprehensive governance documentation and preflight instructions
Tetsu/OVC_REPO_MAZE/00_REPO_MAZE.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/01_OPTION_A__INGEST.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/02_OPTION_B_DERIVED.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/03_OPTION_C_OUTCOMES.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/04_OPTION_D_PATHS_BRIDGE.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/05_QA_GOVERNANCE.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/00_README__GRAPH_ATLAS.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/01_CANVAS_LAYOUT_SPEC.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/02_CANVAS__OVC_ATLAS.canvas	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/02_CANVAS__OVC_ATLAS_resolved.canvas	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/10_OPTION_FLOW/GRAPH_10__OVERVIEW__DATA_FLOW.drawio	5994d30ad425cf4d7f45feff9c3c6d1f7835f576	2026-01-26T15:46:09Z	Add comprehensive legend documentation for each graph in the repository
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/10_OPTION_FLOW/GRAPH_10__OVERVIEW__DATA_FLOW.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/10_OPTION_FLOW/GRAPH_11__OVERVIEW__QA_GATES.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/10_OPTION_FLOW/GRAPH_12__OVERVIEW__ORCHESTRATION.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/10_OPTION_FLOW/OPTION FLOW GRAPH.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/20_INTERNAL_PIPELINES/GRAPH_20__OPT_A__PIPELINE.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/20_INTERNAL_PIPELINES/GRAPH_21__OPT_B__PIPELINE.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/20_INTERNAL_PIPELINES/GRAPH_22__OPT_C__PIPELINE.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/20_INTERNAL_PIPELINES/GRAPH_23__OPT_D__PIPELINE.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/20_INTERNAL_PIPELINES/GRAPH_24__QA__PIPELINE.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/20_INTERNAL_PIPELINES/OPTION INTERNAL PIPELINE GRAPH.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/30_CONTRACTS_ENFORCEMENT/A&C FLOW GRAPH.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/30_CONTRACTS_ENFORCEMENT/GRAPH_30__CONTRACTS_MAP.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/30_CONTRACTS_ENFORCEMENT/GRAPH_31__ENFORCEMENT_POINTS.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/40_ARTIFACTS_VALIDATION/A&C FLOW GRAPH.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/40_ARTIFACTS_VALIDATION/GRAPH_40__ARTIFACT_LIFECYCLE.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/40_ARTIFACTS_VALIDATION/GRAPH_41__VALIDATION_CHAIN.md	d271e385528ec6bc30132515c4dacb887d5b6db9	2026-01-25T10:19:14Z	Add draft for QA Organization Map detailing folder structure, roles, and governance
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/50_STORES_TOPOLOGY/GRAPH_50__NEON_SCHEMA_TOPOLOGY.md	5994d30ad425cf4d7f45feff9c3c6d1f7835f576	2026-01-26T15:46:09Z	Add comprehensive legend documentation for each graph in the repository
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/50_STORES_TOPOLOGY/GRAPH_51__EXTERNAL_STORES.md	5994d30ad425cf4d7f45feff9c3c6d1f7835f576	2026-01-26T15:46:09Z	Add comprehensive legend documentation for each graph in the repository
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/90_LEGENDS/LEGEND_MASTER.md	5994d30ad425cf4d7f45feff9c3c6d1f7835f576	2026-01-26T15:46:09Z	Add comprehensive legend documentation for each graph in the repository
Tetsu/OVC_REPO_MAZE/15_REPO_GRAPHS/90_LEGENDS/LEGEND_PER_GRAPH.md	5994d30ad425cf4d7f45feff9c3c6d1f7835f576	2026-01-26T15:46:09Z	Add comprehensive legend documentation for each graph in the repository
Tetsu/OVC_REPO_MAZE/ANCHOR_CATALOG.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/A_D_BOUNDARY.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/OVC_REPO_MAZE.canvas	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/ROOM__ARTIFACTS.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/ROOM__DOCS.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/ROOM__REPORTS.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/ROOM__SQL.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
Tetsu/OVC_REPO_MAZE/ROOM__WORKFLOWS.md	bae8dade70c31ba07ba20ac0556202a60df9fdcf	2026-01-24T07:58:35Z	 OVC Repo Maze
VERSION_OPTION_C	13a589b968eedf3690c3d6103ef9de0f69094a8e	2026-01-17T18:02:40Z	Option D
Work Timeline/020226.txt	b3e733edcd5f4e26d1894d0f57074fa91ca3cca0	2026-02-02T23:00:17Z	freeze(legend): canonicalize NodeID authority and lock governance
_archive/.codex/CHECKS/apply_graph_nodeid_renames.py	3dc06d8df45105eb06284c476f32243021c2a8b9	2026-02-02T21:06:37Z	codex: non-spec graph NodeID rename planner + applied safe renames
_archive/.codex/CHECKS/plan_graph_nodeid_renames.py	3dc06d8df45105eb06284c476f32243021c2a8b9	2026-02-02T21:06:37Z	codex: non-spec graph NodeID rename planner + applied safe renames
_archive/.codex/CHECKS/preflight_parse.ps1	b19cf71b1d1c48b59e5ba5853e37c33a45688220	2026-02-02T19:31:01Z	Refactor rg_index.ps1 queries and update workspace.json for GRAPH_51__EXTERNAL_STORES; add preflight_parse.ps1 and config.toml for script validation
_archive/.codex/CHECKS/run_graph_nodeid_rename_plan.ps1	3dc06d8df45105eb06284c476f32243021c2a8b9	2026-02-02T21:06:37Z	codex: non-spec graph NodeID rename planner + applied safe renames
_archive/README.md	12ef20f81b8555e879993aaeaca0caf088266b9b	2026-02-04T20:14:32Z	.continued
_archive/infra/ovc-webhook/sql/20250215_create_ovc_blocks_detail_v01.sql	aaecb0cab415bdc94a67ffb92ad903d488150367	2026-01-14T18:01:00Z	Worker: upsert MIN into ovc_blocks_v01 (Option B)
_archive/scripts/deploy/deploy_worker.ps1	fab9e5ba3cac560c71c3f5d98f013fd223296559	2026-01-17T06:58:24Z	Docs: normalize workflow + verification scripts
_archive/scripts/dev/check_dst_mapping.py	bf516503e1c796f4baf35d80f1d615e8217e3ba9	2026-01-22T03:57:26Z	Path1: add Evidence Pack v0.2 + run p1_20260120_031 outputs; add backfill_m15 workflow; ignore pytest temp dirs
_archive/scripts/dev/pytest_win.ps1	101e3b48650b99dd04c52bff24140f40ed8eb7e5	2026-01-22T15:28:27Z	chore: remove reserved 'nul' file and rebuild index
_archive/scripts/export/oanda_export_2h_day.py	a36a2b94fbfbced1ca0898997ba08dc0ef260dd2	2026-01-18T01:22:04Z	Enhance OANDA ingestion workflow with validation options and add OANDA 2H CSV export script
_archive/scripts/local/verify_local.ps1	fab9e5ba3cac560c71c3f5d98f013fd223296559	2026-01-17T06:58:24Z	Docs: normalize workflow + verification scripts
_archive/scripts/run/run_migration.py	ab9daed3998490f0e456ff188fa55ab1ca685429	2026-01-18T21:43:28Z	Option B.2 Implemented
_archive/scripts/validate/pipeline_status.py	01ec28f134404dbad08184ff04b9ac7615b99c2a	2026-01-18T05:46:40Z	Add pipeline status harness and logging doctrine documentation
_archive/scripts/validate/validate_day.ps1	e4fb8f4f419430da52f6e73b195c0fe60eb0fc99	2026-01-17T23:54:29Z	DTV
_archive/sql/derived_v0_1.sql	bacc7ff998bc4375e8e1ad3bbbb6393dc51fa60a	2026-01-17T16:36:14Z	Define the Derived Metric Classes and the First Canonical Feature Set
_archive/sql/schema_v01.sql	dc6e7f5913a5c4c3ed81e1f7cbf3a383c51188fc	2026-01-14T01:20:35Z	Add OVC backfill v0.1 (OANDA checkpointed) + repo structure
_archive/src/backfill_oanda_2h.py	dc6e7f5913a5c4c3ed81e1f7cbf3a383c51188fc	2026-01-14T01:20:35Z	Add OVC backfill v0.1 (OANDA checkpointed) + repo structure
